4digit,cl
3410,0.9433690905570984
3411,0.9643142819404602
3412,0.9625357985496521
3413,0.9429225325584412
3414,0.9223583340644836
3416,0.8674865365028381
3417,0.8224396705627441
3418,0.8038649559020996
3419,0.7908429503440857
3420,0.7748591899871826
3421,0.7580209374427795
3422,0.7397875785827637
3423,0.7198041081428528
3424,0.6977991461753845
3425,0.6741323471069336
3426,0.649773359298706
3427,0.6236964464187622
3428,0.5988275408744812
3429,0.5731958746910095
3430,0.5486553311347961
3431,0.5222072005271912
3432,0.49645254015922546
3433,0.46872255206108093
3434,0.44038039445877075
3435,0.41158246994018555
3436,0.3810082674026489
3437,0.3493906557559967
3438,0.3176199197769165
3439,0.2822932302951813
3440,0.2496534138917923
3441,0.21259060502052307
3442,0.18050053715705872
3443,0.144878551363945
3444,0.11566261202096939
3445,0.07965520024299622
3446,0.050144512206315994
3447,0.021199220791459084
3505,0.921914279460907
3506,0.9243390560150146
3507,0.9257059693336487
3508,0.9265933036804199
3509,0.9289141297340393
3510,0.9344285726547241
3511,0.9444764852523804
3512,0.9557862281799316
3513,0.9554915428161621
3514,0.9288882613182068
3515,0.8985388278961182
3516,0.841391921043396
3517,0.8318665027618408
3518,0.8176525831222534
3519,0.7998873591423035
3520,0.7824586629867554
3521,0.761830747127533
3522,0.7392188310623169
3523,0.717931866645813
3524,0.6955104470252991
3525,0.672004759311676
3526,0.6467151641845703
3527,0.6194231510162354
3528,0.591650128364563
3529,0.5637208223342896
3530,0.5353280901908875
3531,0.5070856213569641
3532,0.47850388288497925
3533,0.451540470123291
3534,0.42174819111824036
3535,0.3918287456035614
3536,0.36224308609962463
3537,0.32827603816986084
3538,0.29521819949150085
3539,0.26149091124534607
3540,0.22481723129749298
3541,0.19081193208694458
3542,0.15220773220062256
3543,0.11701767146587372
3544,0.08181704580783844
3545,0.03939643129706383
3546,0.008345860056579113
3605,0.9552951455116272
3606,0.9570717811584473
3607,0.9551395773887634
3608,0.9517247676849365
3609,0.9474658370018005
3610,0.9429209232330322
3611,0.9378397464752197
3612,0.9285749197006226
3613,0.8975833058357239
3614,0.8846303820610046
3615,0.8703194856643677
3616,0.853752613067627
3617,0.8361805081367493
3618,0.8183372020721436
3619,0.7982958555221558
3620,0.7777000665664673
3621,0.7546797394752502
3622,0.7335363030433655
3623,0.7096656560897827
3624,0.6834971308708191
3625,0.6582325100898743
3626,0.6333460211753845
3627,0.6075630784034729
3628,0.5808305144309998
3629,0.5528664588928223
3630,0.5238107442855835
3631,0.4935068190097809
3632,0.4619062840938568
3633,0.43165525794029236
3634,0.40339192748069763
3635,0.3723139762878418
3636,0.3452467918395996
3637,0.3129802346229553
3638,0.2835227847099304
3639,0.2498365193605423
3640,0.21861039102077484
3641,0.1816944181919098
3642,0.14944592118263245
3643,0.11410272866487503
3644,0.07605075091123581
3645,0.04277270287275314
3705,1.0050740242004395
3706,1.0045697689056396
3707,1.0030301809310913
3708,0.9944995641708374
3710,0.9661771059036255
3711,0.9489656090736389
3712,0.932780385017395
3713,0.9164268970489502
3714,0.8995494246482849
3715,0.8820067644119263
3716,0.8638526797294617
3717,0.8444928526878357
3718,0.8246204853057861
3719,0.8041110634803772
3720,0.7813801765441895
3721,0.7600029706954956
3722,0.7360368371009827
3723,0.7120131254196167
3724,0.6885371208190918
3725,0.6635083556175232
3726,0.6369571685791016
3727,0.6096053123474121
3728,0.5836653113365173
3729,0.5580326318740845
3730,0.5311859250068665
3731,0.5033379793167114
3732,0.4737633764743805
3733,0.44242843985557556
3734,0.41218364238739014
3735,0.37933439016342163
3736,0.3504061698913574
3737,0.31898871064186096
3738,0.28989988565444946
3739,0.2579073905944824
3740,0.229642853140831
3741,0.1951063722372055
3742,0.16348347067832947
3743,0.13064448535442352
3744,0.09392326325178146
3745,0.0607951357960701
3746,0.019815517589449883
3805,1.0880928039550781
3806,1.0829815864562988
3807,1.0724533796310425
3808,1.0574575662612915
3809,1.0354113578796387
3810,1.015122652053833
3811,0.9946596026420593
3812,0.9745632410049438
3813,0.9548466801643372
3814,0.9353976845741272
3815,0.9159863591194153
3816,0.8960924744606018
3817,0.8757799863815308
3818,0.8548380136489868
3819,0.8336038589477539
3820,0.811189591884613
3821,0.7888325452804565
3822,0.765356183052063
3823,0.7424424886703491
3824,0.716908872127533
3825,0.69218909740448
3826,0.6680294871330261
3827,0.641696572303772
3828,0.6136138439178467
3829,0.5852927565574646
3830,0.5570759773254395
3831,0.5305261015892029
3832,0.5027230381965637
3833,0.47222962975502014
3834,0.4413198232650757
3835,0.4082377552986145
3836,0.3735947608947754
3837,0.33958131074905396
3838,0.3062421679496765
3839,0.2720438838005066
3840,0.2393152266740799
3841,0.20733052492141724
3842,0.1712953746318817
3843,0.13989686965942383
3844,0.10235786437988281
3845,0.06767600029706955
3846,0.025729365646839142
3905,1.2168761491775513
3906,1.1882712841033936
3907,1.1610556840896606
3908,1.1361770629882812
3909,1.1118425130844116
3910,1.0877536535263062
3912,1.040163278579712
3913,1.016928791999817
3914,0.9939957857131958
3915,0.9713327884674072
3916,0.9484994411468506
3917,0.92543625831604
3918,0.9015114307403564
3919,0.8773053288459778
3920,0.8524205684661865
3921,0.8256633877754211
3922,0.8000165224075317
3923,0.7710342407226562
3924,0.7435617446899414
3925,0.7138338685035706
3926,0.6824151277542114
3927,0.6525949835777283
3928,0.6208853125572205
3929,0.5868000984191895
3930,0.5503676533699036
3931,0.5146821141242981
3932,0.4796644151210785
3933,0.4455084204673767
3934,0.4084196388721466
3935,0.37054774165153503
3936,0.33065539598464966
3937,0.29005637764930725
3938,0.24719475209712982
3939,0.20431602001190186
3940,0.16583409905433655
3941,0.12657082080841064
3942,0.0851285308599472
3943,0.049256831407547
3944,0.009798182174563408
4102,0.9264933466911316
4104,0.9500212073326111
4105,0.9553916454315186
4106,0.9580732583999634
4107,0.9621503353118896
4110,0.9484552145004272
4111,0.9388432502746582
4112,0.9249558448791504
4113,0.9087553024291992
4114,0.8918599486351013
4115,0.8708279728889465
4116,0.8497398495674133
4117,0.8335875272750854
4118,0.8379555344581604
4119,0.8132210969924927
4120,0.7814048528671265
4121,0.7481058239936829
4122,0.7345543503761292
4123,0.703056275844574
4124,0.6732082366943359
4126,0.6091983914375305
4127,0.5781053900718689
4130,0.4683340787887573
4133,0.36964675784111023
4134,0.3137320578098297
4137,0.22375547885894775
4138,0.13928891718387604
4140,0.13412323594093323
4141,0.0701938048005104
4203,0.9456073641777039
4204,0.9546937942504883
4205,0.9751309156417847
4206,0.9821079969406128
4207,0.9893394112586975
4208,0.9993622899055481
4209,1.0131949186325073
4210,1.02919602394104
4211,1.0463160276412964
4212,1.0388603210449219
4213,1.0175509452819824
4214,0.9947047829627991
4215,0.9711135625839233
4216,0.9440481066703796
4217,0.9171441197395325
4218,0.8832765817642212
4219,0.8357142806053162
4220,0.7918243408203125
4221,0.775347888469696
4222,0.7561999559402466
4223,0.73324054479599
4224,0.7076686024665833
4225,0.6810976266860962
4226,0.6603389978408813
4227,0.6355172395706177
4228,0.6056268215179443
4229,0.5732535719871521
4230,0.5403749346733093
4231,0.5059687495231628
4232,0.4869803786277771
4233,0.4757617712020874
4234,0.45014575123786926
4235,0.4088911712169647
4236,0.35163024067878723
4237,0.3087294101715088
4238,0.2654637396335602
4240,0.2969495356082916
4241,0.28117668628692627
4242,0.26949405670166016
4243,0.17263425886631012
4244,0.06895295530557632
4245,0.02690465748310089
4248,0.09529412537813187
4249,0.10281244665384293
4250,0.11130278557538986
4251,0.05694190785288811
4259,0.026505913585424423
4260,0.20882666110992432
4303,0.9533074498176575
4304,0.9727765321731567
4305,0.9786278009414673
4306,0.9840508699417114
4307,1.0011177062988281
4308,1.0166574716567993
4309,1.0308808088302612
4310,1.0446223020553589
4311,1.0594425201416016
4312,1.073998212814331
4313,1.0687609910964966
4314,1.047279715538025
4315,1.0189387798309326
4316,0.9874984622001648
4317,0.9582653045654297
4318,0.9283535480499268
4319,0.8800990581512451
4320,0.8344074487686157
4321,0.8194329142570496
4322,0.8004177212715149
4323,0.7781165242195129
4324,0.7538076639175415
4325,0.7315054535865784
4326,0.7087154388427734
4327,0.685710608959198
4328,0.660542905330658
4329,0.6346391439437866
4330,0.6053857207298279
4331,0.5756927728652954
4332,0.5432865619659424
4333,0.5100127458572388
4334,0.4807555079460144
4335,0.4518864154815674
4336,0.4245601296424866
4337,0.39679738879203796
4338,0.3703652322292328
4339,0.33780625462532043
4340,0.30508923530578613
4341,0.2656875550746918
4342,0.2316565066576004
4343,0.19141632318496704
4344,0.1567588895559311
4345,0.12517544627189636
4346,0.08749528974294662
4347,0.06342139840126038
4348,0.04167105630040169
4349,0.021093403920531273
4404,0.9936960935592651
4405,1.0025502443313599
4406,1.0049811601638794
4407,1.0068364143371582
4408,1.0120792388916016
4409,1.0227420330047607
4410,1.035408616065979
4411,1.0482615232467651
4412,1.0596030950546265
4413,1.0696858167648315
4415,1.0420262813568115
4416,1.011084794998169
4417,0.985207736492157
4418,0.9389824867248535
4419,0.8804246187210083
4420,0.8682153820991516
4421,0.8510631918907166
4422,0.8314664959907532
4423,0.8103654384613037
4424,0.7876970767974854
4425,0.7634859085083008
4426,0.7381088137626648
4427,0.712380588054657
4428,0.6849144697189331
4429,0.6572588682174683
4430,0.6289048194885254
4431,0.5996337532997131
4432,0.5710641741752625
4434,0.51097571849823
4435,0.482500821352005
4436,0.4504736363887787
4437,0.4205130934715271
4438,0.38971731066703796
4439,0.3611670434474945
4440,0.32614079117774963
4441,0.2958800196647644
4442,0.25949546694755554
4443,0.22909918427467346
4444,0.19126823544502258
4445,0.15576347708702087
4446,0.12385128438472748
4447,0.07939474284648895
4448,0.04649247229099274
4449,0.014908583834767342
4505,1.0339065790176392
4506,1.0346888303756714
4507,1.0328142642974854
4508,1.0303983688354492
4509,1.0289191007614136
4510,1.029586672782898
4511,1.029998779296875
4512,1.0251847505569458
4513,1.0197992324829102
4514,1.0143452882766724
4515,1.0103315114974976
4516,0.9449814558029175
4517,0.9339064955711365
4518,0.91812664270401
4520,0.8769749402999878
4521,0.8541611433029175
4522,0.8316239714622498
4523,0.8085975646972656
4524,0.784356415271759
4525,0.7587935924530029
4526,0.732367217540741
4527,0.7044956684112549
4528,0.6756364107131958
4529,0.646537184715271
4530,0.6168262362480164
4531,0.5856093168258667
4532,0.5527257323265076
4533,0.5197173357009888
4534,0.48805925250053406
4535,0.45330747961997986
4536,0.42255839705467224
4537,0.3874095678329468
4538,0.35521969199180603
4539,0.3185160756111145
4540,0.2879520654678345
4541,0.24900652468204498
4542,0.21586774289608002
4543,0.18323802947998047
4544,0.14411161839962006
4545,0.11294642090797424
4546,0.07884136587381363
4547,0.032933857291936874
4548,0.0014497796073555946
4605,1.0760903358459473
4606,1.0747262239456177
4607,1.0690232515335083
4608,1.0607835054397583
4609,1.0506428480148315
4610,1.0364793539047241
4611,1.0246825218200684
4612,1.0107951164245605
4613,0.9981287717819214
4614,0.9838230609893799
4615,0.9670984745025635
4616,0.9493669867515564
4617,0.9308881759643555
4618,0.9108592867851257
4619,0.8891268372535706
4620,0.8654802441596985
4621,0.8430805802345276
4622,0.819068431854248
4623,0.7933770418167114
4624,0.7659776210784912
4625,0.7382844686508179
4626,0.7110861539840698
4627,0.6836051344871521
4628,0.6561461687088013
4629,0.6279369592666626
4630,0.598781943321228
4631,0.5691667199134827
4632,0.5390624403953552
4633,0.5065231919288635
4634,0.47531968355178833
4635,0.44085052609443665
4636,0.4087652266025543
4637,0.37258559465408325
4638,0.33945292234420776
4639,0.30338749289512634
4640,0.2669140696525574
4641,0.2340323030948639
4642,0.19419260323047638
4643,0.16101843118667603
4644,0.12822730839252472
4645,0.08688227832317352
4646,0.05405021458864212
4647,0.021198419854044914
4704,1.123199462890625
4707,1.1211658716201782
4708,1.1009292602539062
4710,1.0616847276687622
4711,1.0431618690490723
4712,1.0258163213729858
4713,1.008784294128418
4714,0.9914028644561768
4715,0.9727254509925842
4716,0.9536769390106201
4717,0.9332533478736877
4718,0.9112088680267334
4719,0.8893828988075256
4720,0.8660778999328613
4721,0.8434095978736877
4722,0.8181293606758118
4723,0.792543888092041
4724,0.7685279250144958
4725,0.7432165741920471
4726,0.716593325138092
4727,0.6898537278175354
4728,0.6610174775123596
4729,0.6313958168029785
4730,0.6027478575706482
4731,0.5736318230628967
4732,0.5452645421028137
4733,0.5162168741226196
4734,0.4872729182243347
4735,0.457136332988739
4736,0.42584070563316345
4737,0.3952871263027191
4738,0.3596530258655548
4739,0.32812079787254333
4740,0.29075857996940613
4741,0.25674110651016235
4742,0.2228265106678009
4743,0.18221668899059296
4744,0.14784705638885498
4745,0.10501843690872192
4746,0.06806337088346481
4747,0.02572113648056984
4806,1.2009152173995972
4807,1.1772346496582031
4808,1.15382719039917
4809,1.1305683851242065
4810,1.1078323125839233
4811,1.0858354568481445
4812,1.0647867918014526
4813,1.0443429946899414
4814,1.024263620376587
4815,1.004224419593811
4816,0.9837368726730347
4817,0.9626275897026062
4818,0.9413815140724182
4819,0.9202876687049866
4820,0.8974289894104004
4821,0.8747273683547974
4822,0.850354015827179
4823,0.8272477388381958
4824,0.8024945855140686
4825,0.7767787575721741
4826,0.7490503787994385
4827,0.7238086462020874
4828,0.6970197558403015
4829,0.6699894070625305
4830,0.6408008933067322
4831,0.6101834774017334
4832,0.5788584351539612
4833,0.5455763936042786
4834,0.5149129629135132
4835,0.48138096928596497
4836,0.45101118087768555
4837,0.4174022376537323
4838,0.3845853805541992
4839,0.3501124978065491
4840,0.31322693824768066
4841,0.27682021260261536
4842,0.2382582277059555
4843,0.19799764454364777
4844,0.158876433968544
4845,0.114679716527462
4846,0.07502131909132004
4847,0.029117215424776077
4905,1.3088266849517822
4906,1.2663935422897339
4907,1.2397266626358032
4908,1.2150838375091553
4909,1.190534234046936
4910,1.1662712097167969
4911,1.1420320272445679
4912,1.1181604862213135
4913,1.0948899984359741
4914,1.07256281375885
4915,1.0496972799301147
4916,1.0259333848953247
4917,1.0031543970108032
4918,0.978823721408844
4919,0.9535101652145386
4920,0.9274342656135559
4921,0.8999714851379395
4922,0.8717276453971863
4923,0.8433529734611511
4924,0.8114078044891357
4925,0.7811604738235474
4926,0.7490006685256958
4927,0.7137631773948669
4928,0.6769985556602478
4929,0.6412675976753235
4930,0.604753851890564
4931,0.5674424171447754
4932,0.5280187129974365
4933,0.4860480725765228
4934,0.44241467118263245
4935,0.39698877930641174
4936,0.3530425429344177
4937,0.31113195419311523
4938,0.26552650332450867
4939,0.2224246710538864
4940,0.18030405044555664
4941,0.13272465765476227
4942,0.08981610834598541
4943,0.04067963734269142
5102,1.017951250076294
5103,1.0302786827087402
5104,1.037245273590088
5105,1.0443947315216064
5106,1.0479042530059814
5107,1.0478143692016602
5108,1.0481617450714111
5109,1.047352910041809
5110,1.0419687032699585
5111,1.0312749147415161
5112,1.0276844501495361
5113,1.014593243598938
5114,0.9860453009605408
5115,0.9709456562995911
5116,0.9522542953491211
5117,0.9266980886459351
5118,0.8985781669616699
5119,0.8805729746818542
5120,0.8526182770729065
5121,0.8149673938751221
5122,0.7895818948745728
5123,0.7644192576408386
5124,0.7330723404884338
5126,0.6681410670280457
5127,0.63105708360672
5128,0.6073218584060669
5129,0.5636433362960815
5130,0.5000872611999512
5131,0.4993649423122406
5132,0.45343151688575745
5133,0.42610877752304077
5135,0.31418082118034363
5137,0.23057639598846436
5139,0.19308535754680634
5140,0.09971857815980911
5142,0.07322707772254944
5143,0.03150815889239311
5203,1.0411803722381592
5204,1.0629706382751465
5205,1.0696898698806763
5206,1.0741482973098755
5207,1.0779539346694946
5208,1.0835001468658447
5209,1.0908257961273193
5210,1.0996085405349731
5211,1.108107328414917
5212,1.116206169128418
5213,1.1232765913009644
5214,1.1094918251037598
5215,1.0829819440841675
5216,1.0543118715286255
5217,1.0244135856628418
5218,0.9942280650138855
5219,0.96807861328125
5220,0.9352020025253296
5221,0.8795596361160278
5222,0.8151382207870483
5223,0.7946071028709412
5224,0.7711394429206848
5225,0.7507886290550232
5226,0.7241677045822144
5227,0.6938669681549072
5228,0.66253262758255
5229,0.6324610114097595
5230,0.6013849377632141
5231,0.5784998536109924
5232,0.5432695150375366
5233,0.4988141357898712
5234,0.4582371711730957
5235,0.42057472467422485
5236,0.3951108455657959
5238,0.38872483372688293
5239,0.3419238328933716
5240,0.2806582450866699
5241,0.2209542691707611
5242,0.16188672184944153
5243,0.11833346635103226
5244,0.09270146489143372
5245,0.11093046516180038
5246,0.2272927463054657
5303,1.0628609657287598
5304,1.0725888013839722
5305,1.0774539709091187
5307,1.1094255447387695
5308,1.1146785020828247
5309,1.1196305751800537
5310,1.1248855590820312
5311,1.130122184753418
5312,1.134368658065796
5313,1.1371029615402222
5314,1.131203055381775
5315,1.1269158124923706
5317,1.0825990438461304
5319,1.0215405225753784
5320,0.9857422113418579
5321,0.8974329233169556
5322,0.8693649768829346
5323,0.8524237871170044
5324,0.8315997123718262
5325,0.8092299103736877
5326,0.785727858543396
5327,0.7597278952598572
5328,0.731548547744751
5329,0.7011390328407288
5330,0.6684941053390503
5331,0.6354777812957764
5332,0.6069493889808655
5333,0.5801776051521301
5334,0.5520952939987183
5335,0.5261718034744263
5336,0.4945809543132782
5337,0.46491315960884094
5338,0.428270548582077
5339,0.3924042284488678
5340,0.3518647253513336
5341,0.3156483769416809
5342,0.27503883838653564
5343,0.2486819177865982
5344,0.2212894707918167
5345,0.18416698276996613
5346,0.16050098836421967
5347,0.13704045116901398
5348,0.11032002419233322
5349,0.060919757932424545
5350,0.029608622193336487
5404,1.1002248525619507
5405,1.1063240766525269
5406,1.1070127487182617
5407,1.1095168590545654
5408,1.121931791305542
5409,1.13350510597229
5410,1.1384114027023315
5411,1.138956069946289
5412,1.1348216533660889
5413,1.1258955001831055
5414,1.1208440065383911
5415,1.1158028841018677
5416,1.1104742288589478
5417,1.1056125164031982
5418,1.0787806510925293
5419,1.0431456565856934
5420,0.9570298790931702
5421,0.9398068785667419
5422,0.9189422726631165
5423,0.8961906433105469
5424,0.8725444674491882
5425,0.8479503393173218
5426,0.8229956030845642
5427,0.7973429560661316
5428,0.7708702087402344
5429,0.744086742401123
5430,0.7165395021438599
5431,0.6880128979682922
5432,0.6580681204795837
5433,0.6270331740379333
5434,0.5969377756118774
5435,0.5631377100944519
5436,0.5301591753959656
5437,0.49612167477607727
5438,0.46024641394615173
5439,0.4257781505584717
5440,0.38945919275283813
5441,0.35169413685798645
5442,0.3178000748157501
5443,0.2737613618373871
5444,0.23966023325920105
5445,0.20207512378692627
5446,0.15556056797504425
5447,0.12153536826372147
5448,0.08432415127754211
5449,0.03033735603094101
5504,1.1314119100570679
5505,1.1423283815383911
5506,1.1410062313079834
5507,1.1366069316864014
5508,1.1318790912628174
5509,1.1308391094207764
5510,1.1295785903930664
5511,1.1262421607971191
5512,1.1201378107070923
5513,1.1114957332611084
5514,1.100907802581787
5515,1.087695837020874
5516,1.0534441471099854
5517,1.0358922481536865
5518,1.0147584676742554
5519,0.992739200592041
5520,0.970212996006012
5521,0.9469862580299377
5522,0.9224288463592529
5523,0.8973672389984131
5524,0.8711055517196655
5525,0.8442170023918152
5526,0.8165408372879028
5527,0.7880841493606567
5528,0.7581217885017395
5529,0.7280460596084595
5530,0.6976889967918396
5531,0.6668148636817932
5532,0.6341931819915771
5533,0.6028727293014526
5534,0.568410336971283
5535,0.5356929898262024
5536,0.4995284378528595
5537,0.46614786982536316
5538,0.42823076248168945
5539,0.39455559849739075
5540,0.35284993052482605
5541,0.3188387453556061
5542,0.2812315821647644
5543,0.23917880654335022
5544,0.2046322226524353
5545,0.16218630969524384
5546,0.11896491795778275
5547,0.08529260754585266
5548,0.04943294823169708
5605,1.1896114349365234
5606,1.1838045120239258
5607,1.1726658344268799
5609,1.1381490230560303
5610,1.1269274950027466
5611,1.1167830228805542
5612,1.1062461137771606
5613,1.093704104423523
5614,1.0785491466522217
5615,1.0615756511688232
5616,1.0417401790618896
5617,1.0228965282440186
5618,0.999618649482727
5619,0.9760332703590393
5620,0.9532236456871033
5621,0.9286420345306396
5622,0.9025238752365112
5623,0.8752605319023132
5624,0.8468917608261108
5625,0.8177173733711243
5626,0.7882211208343506
5627,0.7591589093208313
5628,0.7283586859703064
5629,0.6977476477622986
5630,0.6670197248458862
5631,0.634936511516571
5632,0.6038089990615845
5633,0.5711168646812439
5634,0.5394700169563293
5635,0.5065781474113464
5636,0.47321510314941406
5637,0.4417276382446289
5638,0.4035636782646179
5639,0.3719028830528259
5640,0.3411546051502228
5641,0.3001784086227417
5642,0.26663994789123535
5643,0.23495739698410034
5644,0.19548313319683075
5645,0.15786238014698029
5646,0.12497109919786453
5647,0.09115935117006302
5648,0.04168811812996864
5649,0.008787879720330238
5704,1.248826265335083
5705,1.2480261325836182
5707,1.2069751024246216
5708,1.184382438659668
5709,1.162318229675293
5710,1.1422169208526611
5711,1.1245170831680298
5712,1.1081613302230835
5713,1.0918290615081787
5714,1.0740036964416504
5715,1.0552116632461548
5716,1.0353760719299316
5717,1.0134326219558716
5718,0.9923939108848572
5719,0.9681206345558167
5720,0.9459094405174255
5721,0.9220972657203674
5722,0.8959124088287354
5723,0.8692478537559509
5724,0.8437305688858032
5725,0.8173607587814331
5726,0.7918745279312134
5727,0.7638594508171082
5728,0.7374042868614197
5729,0.7078326344490051
5730,0.6799746155738831
5731,0.6492149829864502
5732,0.6190131902694702
5733,0.5891287326812744
5734,0.5547704100608826
5735,0.5240822434425354
5736,0.4886224865913391
5737,0.4555276036262512
5738,0.4234297573566437
5739,0.3850542902946472
5740,0.35265329480171204
5741,0.32081717252731323
5742,0.2805066406726837
5743,0.24754802882671356
5744,0.2124122828245163
5745,0.17366181313991547
5746,0.1399148851633072
5747,0.09627625346183777
5748,0.058238472789525986
5749,0.011586817912757397
5805,1.3013173341751099
5806,1.2743453979492188
5807,1.2502634525299072
5809,1.2030117511749268
5810,1.180111289024353
5811,1.1582926511764526
5812,1.1378440856933594
5813,1.118504285812378
5814,1.099115014076233
5815,1.0798531770706177
5816,1.0603100061416626
5817,1.0396885871887207
5818,1.0188661813735962
5819,0.996740996837616
5820,0.9750180244445801
5821,0.9521650671958923
5822,0.928277313709259
5823,0.90321284532547
5824,0.8803378343582153
5825,0.8542301654815674
5826,0.8286224603652954
5827,0.7999318838119507
5828,0.7718487977981567
5829,0.7422656416893005
5830,0.7130739688873291
5831,0.6851385831832886
5832,0.6534457802772522
5833,0.6252737045288086
5834,0.5914451479911804
5835,0.560639500617981
5836,0.5252318382263184
5837,0.49160075187683105
5838,0.45355021953582764
5839,0.41468238830566406
5840,0.3770149052143097
5841,0.3347601294517517
5842,0.2957102060317993
5843,0.2519594430923462
5844,0.20919229090213776
5845,0.16459892690181732
5846,0.12483017146587372
5847,0.0766056701540947
5848,0.03783351555466652
5905,1.4923288822174072
5907,1.2945586442947388
5908,1.270490050315857
5909,1.2467975616455078
5910,1.223515272140503
5911,1.1992642879486084
5912,1.176498532295227
5914,1.131434679031372
5915,1.1103521585464478
5916,1.0863631963729858
5917,1.063442587852478
5918,1.0370607376098633
5919,1.0131456851959229
5920,0.9841100573539734
5921,0.9572414755821228
5922,0.9266045093536377
5923,0.8963338732719421
5924,0.8636269569396973
5925,0.8293558359146118
5926,0.7930477261543274
5927,0.7574859261512756
5928,0.7198946475982666
5929,0.6790013313293457
5930,0.6362261772155762
5931,0.5907660722732544
5932,0.5458915829658508
5933,0.5010666251182556
5934,0.4554304778575897
5935,0.4089674949645996
5936,0.36471685767173767
5937,0.31495845317840576
5938,0.2642093002796173
5939,0.2162562757730484
5940,0.16148291528224945
5941,0.11192197352647781
5942,0.055707383900880814
5943,0.006003085058182478
6101,1.0953665971755981
6103,1.1170461177825928
6104,1.1271579265594482
6107,1.1356538534164429
6109,1.123555302619934
6110,1.125410556793213
6111,1.116391897201538
6112,1.0968668460845947
6113,1.081872582435608
6114,1.0634933710098267
6115,1.0366411209106445
6116,1.0159820318222046
6117,0.9972413182258606
6118,0.9681236147880554
6119,0.9246476888656616
6127,0.6558625102043152
6203,1.1432503461837769
6204,1.1574690341949463
6205,1.1624832153320312
6206,1.1654963493347168
6207,1.1689813137054443
6208,1.1716547012329102
6209,1.1728626489639282
6210,1.1732673645019531
6211,1.1728270053863525
6212,1.1718426942825317
6213,1.1695538759231567
6214,1.1589421033859253
6215,1.149603009223938
6216,1.1406582593917847
6218,1.0864008665084839
6219,1.0591177940368652
6220,1.0326879024505615
6221,0.9943612217903137
6222,0.8916833996772766
6223,0.862905740737915
6224,0.8391883969306946
6225,0.8110944032669067
6226,0.7818560004234314
6227,0.7552345395088196
6229,0.6930277347564697
6230,0.6579952239990234
6231,0.6206840872764587
6232,0.5830987691879272
6234,0.530838668346405
6235,0.49316975474357605
6236,0.4637400209903717
6237,0.4220670461654663
6238,0.37876781821250916
6239,0.329990416765213
6240,0.294735312461853
6241,0.26111242175102234
6246,0.050664037466049194
6247,0.012317829765379429
6303,1.1617364883422852
6304,1.1708570718765259
6305,1.1934581995010376
6306,1.2056655883789062
6307,1.2090034484863281
6308,1.2099969387054443
6309,1.2091821432113647
6310,1.206699013710022
6311,1.2020719051361084
6312,1.1936659812927246
6313,1.1834003925323486
6314,1.1747186183929443
6315,1.1675628423690796
6316,1.1605300903320312
6317,1.1532847881317139
6318,1.1457538604736328
6319,1.1338765621185303
6320,1.095076322555542
6321,1.0616451501846313
6323,0.926124095916748
6324,0.9070897102355957
6325,0.8836585283279419
6326,0.8561798930168152
6327,0.8261588215827942
6328,0.7945567965507507
6329,0.7608272433280945
6330,0.7338680028915405
6331,0.7051451206207275
6332,0.6775995492935181
6333,0.6503642797470093
6334,0.6217055320739746
6335,0.5912579298019409
6336,0.5528172254562378
6337,0.5176748633384705
6338,0.47641125321388245
6339,0.4393220543861389
6340,0.39901578426361084
6341,0.37033209204673767
6342,0.344247967004776
6343,0.3144865036010742
6344,0.28096237778663635
6345,0.2549322843551636
6346,0.2264925241470337
6347,0.17584265768527985
6348,0.13824719190597534
6349,0.10574057698249817
6350,0.07333812862634659
6351,0.008054720237851143
6376,0.049965959042310715
6377,0.05937013402581215
6378,0.03451806306838989
6379,0.07663667947053909
6404,1.2039082050323486
6405,1.2074365615844727
6406,1.2072749137878418
6407,1.2197209596633911
6408,1.2373862266540527
6409,1.2413744926452637
6410,1.238613247871399
6411,1.2300052642822266
6412,1.219789981842041
6413,1.2089260816574097
6414,1.1967291831970215
6415,1.1843422651290894
6416,1.1723401546478271
6417,1.16121244430542
6418,1.1511579751968384
6419,1.1414973735809326
6420,1.0489104986190796
6421,1.029487133026123
6422,1.0064016580581665
6423,0.9821782112121582
6424,0.9569554924964905
6425,0.9308655261993408
6426,0.904175877571106
6427,0.8767908215522766
6428,0.8478343486785889
6429,0.8176566958427429
6430,0.7862759828567505
6431,0.7555429339408875
6432,0.7248295545578003
6433,0.6919863224029541
6434,0.6610861420631409
6435,0.6257497072219849
6436,0.5950642228126526
6437,0.5583844184875488
6438,0.5266433358192444
6439,0.4869101047515869
6440,0.4530472755432129
6441,0.4208866357803345
6442,0.3794313371181488
6443,0.3482843339443207
6444,0.31529149413108826
6445,0.2667493224143982
6446,0.23446671664714813
6447,0.20403149724006653
6448,0.17222142219543457
6450,0.08780542016029358
6451,0.05818327143788338
6452,0.027340447530150414
6504,1.2369701862335205
6505,1.2470097541809082
6506,1.242066502571106
6507,1.2341562509536743
6508,1.228249192237854
6509,1.2317538261413574
6510,1.2345869541168213
6511,1.2301620244979858
6512,1.2213562726974487
6513,1.2093545198440552
6514,1.19768226146698
6515,1.1699705123901367
6516,1.1526739597320557
6517,1.1322530508041382
6518,1.1101276874542236
6519,1.0867385864257812
6520,1.0620646476745605
6521,1.036387324333191
6522,1.0095916986465454
